"rho"	"adj_p_value"	"CompID1"	"CompID2"	"Calc..MW"	"m.z"	"RT..min."	"Reference.Ion"	"ABSrho"
-0.129977332446604	1	"1764"	"spread2"	"101.04716"	"102.05496"	"53.6481527"	"1-Aminocyclopropane-1-carboxylic acid"	0.129977332446604
0.129785749984999	1	"1477"	"Dark_cereals_week"	"246.0999"	"247.1077"	"506.7892784"	"N-acetyl-DL-tryptophan"	0.129785749984999
0.129271669445085	1	"1516"	"cereal1b"	"179.05876"	"178.05096"	"389.1195175"	"Hippuric acid"	0.129271669445085
0.129188280610176	1	"96"	"Breakfast_week"	"192.02753"	"191.01973"	"83.54295945"	"Citric Acid "	0.129188280610176
-0.129159567560011	1	"76"	"milk1"	"134.02204"	"133.01424"	"64.70918125"	"Malic acid"	0.129159567560011
0.129039642855727	1	"217"	"fish2"	"61.05224"	"62.06004"	"51.03287512"	"Ethanolamine"	0.129039642855727
0.128915436539737	1	"91"	"Pot_week"	"202.12103"	"201.11323"	"540.1626982"	"Sebacic acid "	0.128915436539737
-0.128902697115964	1	"1550"	"spread2"	"130.06351"	"129.05571"	"358.0001277"	"3-Methyl-2-oxopentanoic acid (=ketoisoleucine)"	0.128902697115964
-0.12886074490511	1	"206"	"snack4"	"191.06109"	"192.06889"	"338.6372259"	"N-Acetyl-L-methionine"	0.12886074490511
-0.128834922067314	1	"1898"	"spread3"	"582.24731"	"583.25511"	"581.6761064"	"Biliverdin"	0.128834922067314
0.128782789533542	1	"2067"	"drink5"	"210.1363"	"211.1441"	"472.0203897"	"L,L-Cyclo(leucylprolyl) (= Cyclo(-Leu-Pro)"	0.128782789533542
0.128747816969641	1	"1704"	"snack2"	"169.07336"	"170.08116"	"87.26370029"	"Pyridoxine"	0.128747816969641
-0.12873185264972	1	"416"	"cereal3"	"90.03221"	"89.02441"	"83.51363766"	"D-(-) Lactic acid"	0.12873185264972
0.128603092993381	1	"175"	"Dark_cereals_week"	"119.05772"	"120.06552"	"53.21232844"	"L-Threonine"	0.128603092993381
-0.128416595373783	1	"2038"	"snack4"	"242.0908"	"241.083"	"252.6656206"	"Thymidine"	0.128416595373783
-0.128395503710251	1	"32"	"spread2"	"138.03222"	"137.02442"	"400.991664"	"3-Hydroxybenzoic acid "	0.128395503710251
-0.128351657681156	1	"480"	"cereal3"	"180.0642"	"181.072"	"316.6273398"	"Theophylline"	0.128351657681156
0.128084003877235	1	"225"	"drink5"	"95.03659"	"96.04439"	"60"	"3-Hydroxypyridine"	0.128084003877235
-0.127910872034467	1	"1466"	"yogh1"	"261.12071"	"262.12851"	"106.8"	"O-succinyl- L-carnitine "	0.127910872034467
-0.127909549540299	1	"1505"	"spread2"	"122.0373"	"121.0295"	"418.6969142"	"4-Hydroxybenzaldehyde"	0.127909549540299
0.127855606497923	1	"1704"	"Dark_cereals_week"	"169.07336"	"170.08116"	"87.26370029"	"Pyridoxine"	0.127855606497923
0.127394140727	1	"1840"	"cereal2b"	"162.99445"	"161.98665"	"201.7785663"	"Acesulfame K"	0.127394140727
